L,N,dx,b,sample,delta,pin_height,area,radius,wrap
24.0,96,0.25,0.2,24,0.25,0.45,114.125,12.816005617976296,0.0
24.0,96,0.25,0.2,25,0.25,0.45,36.75,12.349089035228468,0.0
24.0,96,0.25,0.2,26,0.25,0.45,191.6875,16.794716431068434,0.0
24.0,96,0.25,0.2,27,0.25,0.45,197.0,16.62077013859466,0.0
24.0,96,0.25,0.2,28,0.25,0.45,68.8125,12.971121771072847,0.0
24.0,96,0.25,0.2,29,0.25,0.45,204.0,16.97056274847714,0.0
24.0,96,0.25,0.2,30,0.25,0.45,229.1875,16.794716431068434,1.0
24.0,96,0.25,0.2,31,0.25,0.45,230.3125,16.441183047457383,1.0
24.0,96,0.25,0.2,32,0.25,0.45,120.0625,12.572290960680158,0.0
24.0,96,0.25,0.2,33,0.25,0.45,1.75,1.118033988749895,0.0
24.0,96,0.25,0.2,34,0.25,0.45,219.875,16.110943485718025,1.0
24.0,96,0.25,0.2,35,0.25,0.45,10.1875,3.7165171868296265,0.0
24.0,96,0.25,0.2,36,0.25,0.45,84.4375,12.572290960680158,1.0
24.0,96,0.25,0.2,37,0.25,0.45,260.8125,16.97056274847714,1.0
24.0,96,0.25,0.2,38,0.25,0.45,254.4375,16.62077013859466,0.0
24.0,96,0.25,0.2,39,0.25,0.45,21.5625,5.0,0.0
24.0,96,0.25,0.2,40,0.25,0.45,72.3125,12.126932835634904,0.0
24.0,96,0.25,0.2,41,0.25,0.45,129.6875,14.851346740279146,0.0
24.0,96,0.25,0.2,42,0.25,0.45,249.25,16.62077013859466,1.0
24.0,96,0.25,0.2,43,0.25,0.45,2.375,1.5206906325745548,0.0
24.0,96,0.25,0.2,44,0.25,0.45,244.75,15.305227865013967,1.0
24.0,96,0.25,0.2,45,0.25,0.45,170.1875,16.97056274847714,0.0
24.0,96,0.25,0.2,46,0.25,0.45,161.75,16.794716431068434,1.0
24.0,96,0.25,0.2,47,0.25,0.45,64.125,9.334077351297235,0.0
24.0,96,0.25,0.2,48,0.25,0.45,175.3125,16.97056274847714,1.0
24.0,96,0.25,0.2,49,0.25,0.45,12.0,3.905124837953327,0.0
24.0,96,0.25,0.2,50,0.25,0.45,3.125,2.692582403567252,0.0
24.0,96,0.25,0.2,51,0.25,0.45,7.1875,2.850438562747845,0.0
24.0,96,0.25,0.2,52,0.25,0.45,265.4375,16.44878414959598,1.0
24.0,96,0.25,0.2,53,0.25,0.45,41.0,6.329494450586082,0.0
24.0,96,0.25,0.2,54,0.25,0.45,193.4375,16.44878414959598,0.0
24.0,96,0.25,0.2,55,0.25,0.45,204.875,16.97056274847714,1.0
24.0,96,0.25,0.2,56,0.25,0.45,29.625,8.1891696770796,0.0
24.0,96,0.25,0.2,57,0.25,0.45,107.4375,16.794716431068434,0.0
24.0,96,0.25,0.2,58,0.25,0.45,129.125,12.434830115445887,1.0
24.0,96,0.25,0.2,59,0.25,0.45,2.0625,1.2747548783981961,0.0
24.0,96,0.25,0.2,60,0.25,0.45,91.625,13.088640112708424,0.0
24.0,96,0.25,0.2,61,0.25,0.45,16.0625,4.8541219597369,0.0
24.0,96,0.25,0.2,62,0.25,0.45,214.9375,16.278820596099706,0.0
24.0,96,0.25,0.2,63,0.25,0.45,17.0,4.0697051490249265,0.0
24.0,96,0.25,0.2,64,0.25,0.45,10.8125,5.8576872569299905,0.0
24.0,96,0.25,0.2,65,0.25,0.45,15.4375,5.836308764964376,0.0
24.0,96,0.25,0.2,66,0.25,0.45,214.1875,16.278820596099706,1.0
24.0,96,0.25,0.2,67,0.25,0.45,203.6875,16.110943485718025,0.0
24.0,96,0.25,0.2,68,0.25,0.45,66.875,10.090218035305282,0.0
24.0,96,0.25,0.2,69,0.25,0.45,203.375,15.945218719101975,0.0
24.0,96,0.25,0.2,70,0.25,0.45,20.875,5.706356105256663,0.0
24.0,96,0.25,0.2,71,0.25,0.45,79.75,12.5,0.0
24.0,96,0.25,0.2,72,0.25,0.45,249.875,15.620499351813308,1.0
24.0,96,0.25,0.2,73,0.25,0.45,109.5,14.887074930959406,0.0
24.0,96,0.25,0.2,74,0.25,0.45,105.375,15.305227865013967,0.0
24.0,96,0.25,0.2,75,0.25,0.45,165.25,16.62077013859466,0.0
24.0,96,0.25,0.2,76,0.25,0.45,74.0,14.020074892809953,0.0
24.0,96,0.25,0.2,77,0.25,0.45,43.5625,10.46721070772916,0.0
24.0,96,0.25,0.2,78,0.25,0.45,41.0,10.594810050208546,0.0
24.0,96,0.25,0.2,79,0.25,0.45,172.125,14.705441169852742,1.0
24.0,96,0.25,0.2,80,0.25,0.45,54.4375,14.562365879210699,0.0
24.0,96,0.25,0.2,81,0.25,0.45,21.0,5.926634795564849,0.0
24.0,96,0.25,0.2,82,0.25,0.45,273.8125,16.97056274847714,0.0
24.0,96,0.25,0.2,83,0.25,0.45,95.375,13.667936932836644,0.0
24.0,96,0.25,0.2,84,0.25,0.45,259.0625,16.97056274847714,1.0
24.0,96,0.25,0.2,85,0.25,0.45,155.8125,14.285044627161653,1.0
24.0,96,0.25,0.2,86,0.25,0.45,28.5625,10.111874208078342,0.0
24.0,96,0.25,0.2,87,0.25,0.45,153.5625,16.97056274847714,1.0
24.0,96,0.25,0.2,88,0.25,0.45,174.8125,13.530059127734809,0.0
24.0,96,0.25,0.2,89,0.25,0.45,252.375,16.44878414959598,0.0
24.0,96,0.25,0.2,90,0.25,0.45,266.125,16.97056274847714,1.0
24.0,96,0.25,0.2,91,0.25,0.45,227.8125,15.620499351813308,1.0
24.0,96,0.25,0.2,92,0.25,0.45,49.875,10.854146673046206,0.0
24.0,96,0.25,0.2,93,0.25,0.45,2.875,1.346291201783626,0.0
24.0,96,0.25,0.2,94,0.25,0.45,61.8125,12.083045973594572,0.0
24.0,96,0.25,0.2,95,0.25,0.45,268.375,16.794716431068434,1.0
24.0,96,0.25,0.2,96,0.25,0.45,58.25,10.259142264341596,0.0
24.0,96,0.25,0.2,97,0.25,0.45,273.75,16.26729848499744,0.0
24.0,96,0.25,0.2,98,0.25,0.45,287.5,16.794716431068434,1.0
24.0,96,0.25,0.2,99,0.25,0.45,95.5625,12.211674741819813,0.0
24.0,96,0.25,0.2,100,0.25,0.45,223.8125,16.97056274847714,1.0
24.0,96,0.25,0.2,101,0.25,0.45,233.125,16.794716431068434,0.0
24.0,96,0.25,0.2,102,0.25,0.45,180.1875,16.97056274847714,0.0
24.0,96,0.25,0.2,103,0.25,0.45,213.5625,16.97056274847714,1.0
24.0,96,0.25,0.2,104,0.25,0.45,21.25,8.634958019585271,0.0
24.0,96,0.25,0.2,105,0.25,0.45,149.5,13.768169813014364,0.0
24.0,96,0.25,0.2,106,0.25,0.45,9.625,3.881043674065006,0.0
24.0,96,0.25,0.2,107,0.25,0.45,264.375,16.97056274847714,1.0
24.0,96,0.25,0.2,108,0.25,0.45,146.75,13.353370361073642,1.0
24.0,96,0.25,0.2,109,0.25,0.45,214.3125,16.110943485718025,1.0
24.0,96,0.25,0.2,110,0.25,0.45,53.8125,12.175795661885921,0.0
24.0,96,0.25,0.2,111,0.25,0.45,85.8125,14.422205101855956,0.0
24.0,96,0.25,0.2,112,0.25,0.45,247.125,16.110943485718025,1.0
24.0,96,0.25,0.2,113,0.25,0.45,1.625,1.118033988749895,0.0
24.0,96,0.25,0.2,114,0.25,0.45,69.6875,13.0,0.0
24.0,96,0.25,0.2,115,0.25,0.45,2.0625,1.2747548783981961,0.0
24.0,96,0.25,0.2,116,0.25,0.45,146.125,15.305227865013967,0.0
24.0,96,0.25,0.2,117,0.25,0.45,38.75,8.860022573334675,0.0
24.0,96,0.25,0.2,118,0.25,0.45,42.375,9.100137361600648,0.0
24.0,96,0.25,0.2,119,0.25,0.45,182.0625,15.620499351813308,1.0
24.0,96,0.25,0.2,120,0.25,0.45,142.9375,16.97056274847714,0.0
24.0,96,0.25,0.2,121,0.25,0.45,180.875,15.461646096066227,1.0
24.0,96,0.25,0.2,122,0.25,0.45,185.4375,15.925608308632986,1.0
24.0,96,0.25,0.2,123,0.25,0.45,206.75,15.15132007450176,1.0
24.0,96,0.25,0.2,124,0.25,0.45,62.625,12.093386622447824,0.0
24.0,96,0.25,0.2,125,0.25,0.45,217.1875,16.97056274847714,0.0
24.0,96,0.25,0.2,126,0.25,0.45,214.375,16.97056274847714,0.0
24.0,96,0.25,0.2,127,0.25,0.45,106.125,13.768169813014364,0.0
24.0,96,0.25,0.2,128,0.25,0.45,211.6875,16.794716431068434,0.0
24.0,96,0.25,0.2,129,0.25,0.45,198.4375,16.278820596099706,0.0
24.0,96,0.25,0.2,130,0.25,0.45,203.6875,15.461646096066227,0.0
24.0,96,0.25,0.2,131,0.25,0.45,111.4375,16.62077013859466,0.0
24.0,96,0.25,0.2,132,0.25,0.45,149.8125,14.851346740279146,0.0
24.0,96,0.25,0.2,133,0.25,0.45,120.125,13.416407864998739,0.0
24.0,96,0.25,0.2,134,0.25,0.45,53.625,14.705441169852742,0.0
24.0,96,0.25,0.2,135,0.25,0.45,121.6875,16.110943485718025,0.0
24.0,96,0.25,0.2,136,0.25,0.45,139.625,16.62077013859466,0.0
24.0,96,0.25,0.2,137,0.25,0.45,257.5,16.97056274847714,1.0
24.0,96,0.25,0.2,138,0.25,0.45,216.1875,16.62077013859466,0.0
24.0,96,0.25,0.2,139,0.25,0.45,224.8125,15.461646096066227,0.0
24.0,96,0.25,0.2,140,0.25,0.45,217.0,16.44878414959598,1.0
24.0,96,0.25,0.2,141,0.25,0.45,11.6875,3.8078865529319543,0.0
24.0,96,0.25,0.2,142,0.25,0.45,4.6875,3.25,0.0
24.0,96,0.25,0.2,143,0.25,0.45,202.4375,16.62077013859466,0.0
24.0,96,0.25,0.2,144,0.25,0.45,158.3125,15.945218719101975,0.0
24.0,96,0.25,0.2,145,0.25,0.45,23.0,6.046693311223912,0.0
24.0,96,0.25,0.2,146,0.25,0.45,55.875,15.913830462839549,0.0
24.0,96,0.25,0.2,147,0.25,0.45,56.375,12.272937708633577,0.0
24.0,96,0.25,0.2,148,0.25,0.45,156.6875,16.97056274847714,0.0
24.0,96,0.25,0.2,149,0.25,0.45,180.0625,16.110943485718025,0.0
24.0,96,0.25,0.2,150,0.25,0.45,50.9375,10.213349107907748,0.0
24.0,96,0.25,0.2,151,0.25,0.45,187.5,15.239750654128171,1.0
24.0,96,0.25,0.2,152,0.25,0.45,170.625,16.794716431068434,0.0
24.0,96,0.25,0.2,153,0.25,0.45,10.5625,3.952847075210474,0.0
24.0,96,0.25,0.2,154,0.25,0.45,134.8125,16.278820596099706,0.0
24.0,96,0.25,0.2,155,0.25,0.45,44.3125,11.149551560488879,0.0
24.0,96,0.25,0.2,156,0.25,0.45,268.4375,16.97056274847714,0.0
24.0,96,0.25,0.2,157,0.25,0.45,70.0,11.632390124131842,0.0
24.0,96,0.25,0.2,158,0.25,0.45,191.6875,16.97056274847714,1.0
24.0,96,0.25,0.2,159,0.25,0.45,175.0,13.75,0.0
24.0,96,0.25,0.2,160,0.25,0.45,208.375,15.945218719101975,1.0
24.0,96,0.25,0.2,161,0.25,0.45,192.375,14.851346740279146,0.0
24.0,96,0.25,0.2,162,0.25,0.45,194.25,14.851346740279146,0.0
24.0,96,0.25,0.2,163,0.25,0.45,231.4375,16.97056274847714,1.0
24.0,96,0.25,0.2,164,0.25,0.45,146.5625,15.051993223490369,1.0
24.0,96,0.25,0.2,165,0.25,0.45,135.25,12.869537676233751,0.0
24.0,96,0.25,0.2,166,0.25,0.45,238.375,16.794716431068434,0.0
24.0,96,0.25,0.2,167,0.25,0.45,91.5,14.150971698084906,0.0
24.0,96,0.25,0.2,168,0.25,0.45,272.375,16.97056274847714,0.0
24.0,96,0.25,0.2,169,0.25,0.45,110.1875,16.97056274847714,0.0
24.0,96,0.25,0.2,170,0.25,0.45,213.25,14.758472143145442,0.0
24.0,96,0.25,0.2,171,0.25,0.45,180.125,16.278820596099706,0.0
24.0,96,0.25,0.2,172,0.25,0.45,143.125,16.44878414959598,0.0
24.0,96,0.25,0.2,173,0.25,0.45,217.75,16.110943485718025,1.0
24.0,96,0.25,0.2,174,0.25,0.45,248.5,16.97056274847714,0.0
24.0,96,0.25,0.2,175,0.25,0.45,42.9375,12.20911544707478,0.0
24.0,96,0.25,0.2,176,0.25,0.45,163.9375,16.110943485718025,0.0
24.0,96,0.25,0.2,177,0.25,0.45,270.125,16.278820596099706,1.0
24.0,96,0.25,0.2,178,0.25,0.45,19.625,6.576473218982953,0.0
24.0,96,0.25,0.2,179,0.25,0.45,1.875,1.6770509831248424,0.0
24.0,96,0.25,0.2,180,0.25,0.45,114.8125,12.693502274786104,0.0
24.0,96,0.25,0.2,181,0.25,0.45,41.8125,9.414085191881366,0.0
24.0,96,0.25,0.2,182,0.25,0.45,93.375,12.41219158730641,0.0
24.0,96,0.25,0.2,183,0.25,0.45,3.0625,2.0615528128088303,0.0
24.0,96,0.25,0.2,184,0.25,0.45,65.375,10.29866496202299,0.0
24.0,96,0.25,0.2,185,0.25,0.45,276.9375,16.278820596099706,1.0
24.0,96,0.25,0.2,186,0.25,0.45,26.3125,7.280109889280518,0.0
24.0,96,0.25,0.2,187,0.25,0.45,244.125,16.794716431068434,1.0
24.0,96,0.25,0.2,188,0.25,0.45,259.1875,16.97056274847714,1.0
24.0,96,0.25,0.2,189,0.25,0.45,148.8125,15.572411502397436,0.0
24.0,96,0.25,0.2,190,0.25,0.45,256.75,16.110943485718025,0.0
24.0,96,0.25,0.2,191,0.25,0.45,170.9375,14.422205101855956,0.0
24.0,96,0.25,0.2,192,0.25,0.45,100.6875,15.461646096066227,0.0
24.0,96,0.25,0.2,193,0.25,0.45,293.625,15.461646096066227,1.0
24.0,96,0.25,0.2,194,0.25,0.45,97.3125,13.806701271484076,0.0
24.0,96,0.25,0.2,195,0.25,0.45,250.0625,16.97056274847714,1.0
24.0,96,0.25,0.2,196,0.25,0.45,32.4375,10.680004681646913,0.0
24.0,96,0.25,0.2,197,0.25,0.45,1.5625,1.25,0.0
24.0,96,0.25,0.2,198,0.25,0.45,214.3125,16.97056274847714,1.0
24.0,96,0.25,0.2,199,0.25,0.45,32.3125,11.718041645257966,0.0
24.0,96,0.25,0.2,200,0.25,0.45,294.5,16.97056274847714,1.0
24.0,96,0.25,0.2,201,0.25,0.45,1.5625,0.9013878188659973,0.0
24.0,96,0.25,0.2,202,0.25,0.45,214.5,15.945218719101975,1.0
24.0,96,0.25,0.2,203,0.25,0.45,2.875,1.6007810593582121,0.0
24.0,96,0.25,0.2,204,0.25,0.45,197.6875,14.35705401536123,1.0
24.0,96,0.25,0.2,205,0.25,0.45,5.75,3.0516389039334255,0.0
24.0,96,0.25,0.2,206,0.25,0.45,147.0,12.434830115445887,0.0
24.0,96,0.25,0.2,207,0.25,0.45,278.3125,16.110943485718025,0.0
24.0,96,0.25,0.2,208,0.25,0.45,78.75,14.758472143145442,0.0
24.0,96,0.25,0.2,209,0.25,0.45,225.5625,16.62077013859466,0.0
24.0,96,0.25,0.2,210,0.25,0.45,287.8125,15.620499351813308,1.0
24.0,96,0.25,0.2,211,0.25,0.45,192.25,16.97056274847714,0.0
24.0,96,0.25,0.2,212,0.25,0.45,113.9375,16.97056274847714,0.0
24.0,96,0.25,0.2,213,0.25,0.45,1.4375,0.9013878188659973,0.0
24.0,96,0.25,0.2,214,0.25,0.45,197.875,16.278820596099706,0.0
24.0,96,0.25,0.2,215,0.25,0.45,112.6875,16.44878414959598,0.0
24.0,96,0.25,0.2,216,0.25,0.45,263.6875,16.97056274847714,0.0
24.0,96,0.25,0.2,217,0.25,0.45,200.9375,15.734118977559563,1.0
24.0,96,0.25,0.2,218,0.25,0.45,120.1875,14.851346740279146,0.0
24.0,96,0.25,0.2,219,0.25,0.45,215.5625,16.97056274847714,0.0
24.0,96,0.25,0.2,220,0.25,0.45,157.875,16.62077013859466,0.0
24.0,96,0.25,0.2,221,0.25,0.45,232.5,16.278820596099706,0.0
24.0,96,0.25,0.2,222,0.25,0.45,65.1875,14.285044627161653,0.0
24.0,96,0.25,0.2,223,0.25,0.45,52.4375,13.647344063956181,0.0
24.0,96,0.25,0.2,224,0.25,0.45,220.8125,16.44878414959598,1.0
24.0,96,0.25,0.2,225,0.25,0.45,41.375,8.923284148787374,0.0
24.0,96,0.25,0.2,226,0.25,0.45,32.0,10.845505981741931,0.0
24.0,96,0.25,0.2,227,0.25,0.45,166.75,14.724554322627222,0.0
24.0,96,0.25,0.2,228,0.25,0.45,6.5625,2.850438562747845,0.0
24.0,96,0.25,0.2,229,0.25,0.45,123.875,15.945218719101975,0.0
24.0,96,0.25,0.2,230,0.25,0.45,128.1875,16.794716431068434,0.0
24.0,96,0.25,0.2,231,0.25,0.45,162.125,16.97056274847714,0.0
24.0,96,0.25,0.2,232,0.25,0.45,13.0,6.0878978309429606,0.0
24.0,96,0.25,0.2,233,0.25,0.45,28.4375,7.115124735378854,0.0
24.0,96,0.25,0.2,234,0.25,0.45,61.6875,13.098186897429736,0.0
24.0,96,0.25,0.2,235,0.25,0.45,59.0,12.198872898755852,0.0
24.0,96,0.25,0.2,236,0.25,0.45,221.375,16.62077013859466,1.0
24.0,96,0.25,0.2,237,0.25,0.45,4.3125,2.5,0.0
24.0,96,0.25,0.2,238,0.25,0.45,156.8125,14.285044627161653,0.0
24.0,96,0.25,0.2,239,0.25,0.45,190.3125,16.278820596099706,0.0
24.0,96,0.25,0.2,240,0.25,0.45,0.75,0.7905694150420949,0.0
24.0,96,0.25,0.2,241,0.25,0.45,217.8125,16.97056274847714,0.0
24.0,96,0.25,0.2,242,0.25,0.45,242.5625,16.110943485718025,0.0
24.0,96,0.25,0.2,243,0.25,0.45,4.5,3.132491021535417,0.0
24.0,96,0.25,0.2,244,0.25,0.45,85.9375,15.110013236261576,0.0
24.0,96,0.25,0.2,245,0.25,0.45,39.75,8.634958019585271,0.0
24.0,96,0.25,0.2,246,0.25,0.45,3.75,2.3048861143232218,0.0
24.0,96,0.25,0.2,247,0.25,0.45,230.1875,16.44878414959598,1.0
24.0,96,0.25,0.2,248,0.25,0.45,180.25,15.110013236261576,1.0
24.0,96,0.25,0.2,249,0.25,0.45,18.5,5.273755777432247,0.0
24.0,96,0.25,0.2,250,0.25,0.45,133.375,16.97056274847714,0.0
24.0,96,0.25,0.2,251,0.25,0.45,162.25,14.100088652203574,0.0
24.0,96,0.25,0.2,252,0.25,0.45,11.0,4.562071897723665,0.0
24.0,96,0.25,0.2,253,0.25,0.45,13.5625,3.2882366094914763,0.0
24.0,96,0.25,0.2,254,0.25,0.45,4.875,2.1360009363293826,0.0
24.0,96,0.25,0.2,255,0.25,0.45,217.0625,16.794716431068434,0.0
24.0,96,0.25,0.2,256,0.25,0.45,222.0,16.794716431068434,1.0
24.0,96,0.25,0.2,257,0.25,0.45,204.875,16.97056274847714,1.0
24.0,96,0.25,0.2,258,0.25,0.45,90.4375,13.383758814324173,0.0
24.0,96,0.25,0.2,259,0.25,0.45,2.125,1.6007810593582121,0.0
24.0,96,0.25,0.2,260,0.25,0.45,150.9375,14.2148689758295,0.0
24.0,96,0.25,0.2,261,0.25,0.45,217.75,16.278820596099706,0.0
24.0,96,0.25,0.2,262,0.25,0.45,72.875,12.442367138129304,0.0
24.0,96,0.25,0.2,263,0.25,0.45,11.125,5.852349955359813,0.0
24.0,96,0.25,0.2,264,0.25,0.45,249.375,16.62077013859466,0.0
24.0,96,0.25,0.2,265,0.25,0.45,7.1875,3.952847075210474,0.0
24.0,96,0.25,0.2,266,0.25,0.45,8.75,4.373213921133975,0.0
24.0,96,0.25,0.2,267,0.25,0.45,1.4375,1.118033988749895,0.0
24.0,96,0.25,0.2,268,0.25,0.45,259.125,16.97056274847714,1.0
24.0,96,0.25,0.2,269,0.25,0.45,242.5625,14.67353059082919,1.0
24.0,96,0.25,0.2,270,0.25,0.45,55.25,10.431323022512533,0.0
24.0,96,0.25,0.2,271,0.25,0.45,3.625,1.7677669529663689,0.0
24.0,96,0.25,0.2,272,0.25,0.45,204.6875,15.945218719101975,1.0
24.0,96,0.25,0.2,273,0.25,0.45,8.5,5.0,0.0
24.0,96,0.25,0.2,274,0.25,0.45,207.5,15.945218719101975,0.0
24.0,96,0.25,0.2,275,0.25,0.45,317.9375,16.97056274847714,1.0
24.0,96,0.25,0.2,276,0.25,0.45,49.125,15.15132007450176,0.0
24.0,96,0.25,0.2,277,0.25,0.45,31.375,10.0,0.0
24.0,96,0.25,0.2,278,0.25,0.45,74.8125,16.278820596099706,0.0
24.0,96,0.25,0.2,279,0.25,0.45,236.25,16.97056274847714,1.0
24.0,96,0.25,0.2,280,0.25,0.45,278.75,16.794716431068434,0.0
24.0,96,0.25,0.2,281,0.25,0.45,59.4375,15.027058927148719,0.0
24.0,96,0.25,0.2,282,0.25,0.45,12.75,4.5069390943299865,0.0
24.0,96,0.25,0.2,283,0.25,0.45,157.125,15.461646096066227,0.0
24.0,96,0.25,0.2,284,0.25,0.45,13.625,5.706356105256663,0.0
24.0,96,0.25,0.2,285,0.25,0.45,116.375,14.851346740279146,0.0
24.0,96,0.25,0.2,286,0.25,0.45,248.0625,16.97056274847714,1.0
24.0,96,0.25,0.2,287,0.25,0.45,63.5625,11.450982490598786,0.0
24.0,96,0.25,0.2,288,0.25,0.45,260.4375,14.562365879210699,1.0
24.0,96,0.25,0.2,289,0.25,0.45,7.3125,2.57390753524675,0.0
24.0,96,0.25,0.2,290,0.25,0.45,279.0625,16.278820596099706,1.0
24.0,96,0.25,0.2,291,0.25,0.45,0.875,0.7905694150420949,0.0
24.0,96,0.25,0.2,292,0.25,0.45,10.9375,4.315669125408017,0.0
24.0,96,0.25,0.2,293,0.25,0.45,14.25,5.771698190307598,0.0
24.0,96,0.25,0.2,294,0.25,0.45,7.0625,2.5124689052802225,0.0
24.0,96,0.25,0.2,295,0.25,0.45,3.875,2.6575364531836625,0.0
24.0,96,0.25,0.2,296,0.25,0.45,235.8125,16.62077013859466,1.0
24.0,96,0.25,0.2,297,0.25,0.45,131.625,15.15132007450176,0.0
24.0,96,0.25,0.2,298,0.25,0.45,1.75,1.2747548783981961,0.0
24.0,96,0.25,0.2,299,0.25,0.45,205.25,16.278820596099706,0.0
48.0,192,0.25,1.2,0,0.25,1.45,5.125,3.2882366094914763,0.0
48.0,192,0.25,1.2,1,0.25,1.45,4.5625,2.23606797749979,0.0
48.0,192,0.25,1.2,2,0.25,1.45,3.5,2.3048861143232218,0.0
48.0,192,0.25,1.2,3,0.25,1.45,5.5,2.7950849718747373,0.0
48.0,192,0.25,1.2,4,0.25,1.45,0.75,0.5590169943749475,0.0
48.0,192,0.25,1.2,5,0.25,1.45,3.375,1.7677669529663689,0.0
48.0,192,0.25,1.2,6,0.25,1.45,1.0,1.0307764064044151,0.0
48.0,192,0.25,1.2,7,0.25,1.45,9.6875,5.153882032022076,0.0
48.0,192,0.25,1.2,8,0.25,1.45,31.5,8.284020762890446,0.0
48.0,192,0.25,1.2,9,0.25,1.45,2.375,1.6007810593582121,0.0
48.0,192,0.25,1.2,10,0.25,1.45,4.875,2.850438562747845,0.0
48.0,192,0.25,1.2,11,0.25,1.45,12.375,4.527692569068709,0.0
48.0,192,0.25,1.2,12,0.25,1.45,3.0625,2.1213203435596424,0.0
48.0,192,0.25,1.2,13,0.25,1.45,3.0,1.8027756377319946,0.0
48.0,192,0.25,1.2,14,0.25,1.45,2.875,1.6770509831248424,0.0
48.0,192,0.25,1.2,15,0.25,1.45,1.125,1.25,0.0
48.0,192,0.25,1.2,16,0.25,1.45,25.3125,8.403868156985805,0.0
48.0,192,0.25,1.2,17,0.25,1.45,19.0,7.079901129253148,0.0
48.0,192,0.25,1.2,18,0.25,1.45,14.1875,6.324555320336759,0.0
48.0,192,0.25,1.2,19,0.25,1.45,15.1875,5.062114182829147,0.0
48.0,192,0.25,1.2,20,0.25,1.45,5.375,2.7950849718747373,0.0
48.0,192,0.25,1.2,21,0.25,1.45,9.4375,3.824264635194589,0.0
48.0,192,0.25,1.2,22,0.25,1.45,3.0,1.6007810593582121,0.0
48.0,192,0.25,1.2,23,0.25,1.45,5.3125,3.2882366094914763,0.0
48.0,192,0.25,1.2,24,0.25,1.45,1.6875,1.2747548783981961,0.0
48.0,192,0.25,1.2,25,0.25,1.45,5.5625,3.400367627183861,0.0
48.0,192,0.25,1.2,26,0.25,1.45,2.6875,1.7677669529663689,0.0
48.0,192,0.25,1.2,27,0.25,1.45,8.875,3.2015621187164243,0.0
48.0,192,0.25,1.2,28,0.25,1.45,2.3125,1.5811388300841898,0.0
48.0,192,0.25,1.2,29,0.25,1.45,6.0625,2.462214450449026,0.0
48.0,192,0.25,1.2,30,0.25,1.45,1.4375,1.346291201783626,0.0
48.0,192,0.25,1.2,31,0.25,1.45,8.1875,3.952847075210474,0.0
48.0,192,0.25,1.2,32,0.25,1.45,15.5625,4.828301978956992,0.0
48.0,192,0.25,1.2,33,0.25,1.45,7.1875,3.2015621187164243,0.0
48.0,192,0.25,1.2,34,0.25,1.45,10.5625,5.755432216610669,0.0
48.0,192,0.25,1.2,35,0.25,1.45,7.125,2.850438562747845,0.0
48.0,192,0.25,1.2,36,0.25,1.45,2.5,1.8200274723201295,0.0
48.0,192,0.25,1.2,37,0.25,1.45,4.5,2.3048861143232218,0.0
48.0,192,0.25,1.2,38,0.25,1.45,16.125,5.303300858899107,0.0
48.0,192,0.25,1.2,39,0.25,1.45,8.125,4.366062299143245,0.0
48.0,192,0.25,1.2,40,0.25,1.45,8.875,3.816084380618437,0.0
48.0,192,0.25,1.2,41,0.25,1.45,7.8125,4.242640687119285,0.0
48.0,192,0.25,1.2,42,0.25,1.45,4.3125,2.1360009363293826,0.0
48.0,192,0.25,1.2,43,0.25,1.45,10.0625,3.553167600887974,0.0
48.0,192,0.25,1.2,44,0.25,1.45,3.4375,1.8200274723201295,0.0
48.0,192,0.25,1.2,45,0.25,1.45,2.0625,1.346291201783626,0.0
48.0,192,0.25,1.2,46,0.25,1.45,13.8125,5.220153254455275,0.0
48.0,192,0.25,1.2,47,0.25,1.45,10.75,3.5089172119045497,0.0
48.0,192,0.25,1.2,48,0.25,1.45,1.875,2.0155644370746373,0.0
48.0,192,0.25,1.2,49,0.25,1.45,4.5625,2.1505813167606567,0.0
48.0,192,0.25,1.2,50,0.25,1.45,4.25,2.6100766272276377,0.0
48.0,192,0.25,1.2,51,0.25,1.45,2.3125,1.6007810593582121,0.0
48.0,192,0.25,1.2,52,0.25,1.45,1.875,1.346291201783626,0.0
48.0,192,0.25,1.2,53,0.25,1.45,10.4375,5.408326913195984,0.0
48.0,192,0.25,1.2,54,0.25,1.45,4.0625,1.6770509831248424,0.0
48.0,192,0.25,1.2,55,0.25,1.45,5.4375,3.0516389039334255,0.0
48.0,192,0.25,1.2,56,0.25,1.45,20.6875,6.329494450586082,0.0
48.0,192,0.25,1.2,57,0.25,1.45,2.25,1.346291201783626,0.0
48.0,192,0.25,1.2,58,0.25,1.45,12.375,5.50567888638631,0.0
48.0,192,0.25,1.2,59,0.25,1.45,6.1875,3.824264635194589,0.0
48.0,192,0.25,1.2,60,0.25,1.45,7.125,3.2596012026013246,0.0
48.0,192,0.25,1.2,61,0.25,1.45,10.4375,3.3541019662496847,0.0
48.0,192,0.25,1.2,62,0.25,1.45,2.5625,1.346291201783626,0.0
48.0,192,0.25,1.2,63,0.25,1.45,7.0,4.6097722286464435,0.0
48.0,192,0.25,1.2,64,0.25,1.45,1.8125,1.118033988749895,0.0
48.0,192,0.25,1.2,65,0.25,1.45,5.5625,4.802343178074636,0.0
48.0,192,0.25,1.2,66,0.25,1.45,5.125,3.020761493398643,0.0
48.0,192,0.25,1.2,67,0.25,1.45,4.0625,2.7950849718747373,0.0
